작성자,내용,추천수
sungho6180,꼬리에 꼬리 수사하다 해넘어 가겠다. 수사의지가 없거나 무능하면 검찰청이나 경찰청에 넘겨라. 축소시켜서 마무리 하려니 계속 어긋나지.,0
user-bz5wm8ep2e,군대개혁하자,3
user-no9wf3nk4v,뭘수사해? 나쁜짓하면 벌받는거지,0
user-uy5rx3xl9g,근데 이중사 사망하기전에 남편 왠케 소극적 대적했지???적극적으로 했으면 이중사가 극단적인 선택 안할듯 너무 안타깝다,0
user-rh1qq4lm3t,인과응보 사필귀정,3
user-et9ej8ye2f,국방부는 뭐야~;;? 뭐가이상하다~ 국방부를 지금 믿지못하니 국방부가아닌 검찰이나 경찰이수사해야하는거아닌가~? 그리고 이중사사건 수사는 계속해야지 어영부영 넘어갈생각하면 안됩니다~;;?,0
user-gy8no6pl2o,영화의 한장면이내요!!! 수감자가 죽었다!! 그것도 감방에서!! 여기서 가장 중요한것 수감자가 민간병원에서 죽었는데 왜 모든 방송사 뉴스들이 똑같은 내용만 방송을 하는 것까요?? 이렇게 중요한 사건을 수많은 방송사 기자들중 아무도 알아내지 못했다!!!??? 대한민국기자들이 그렇게 호락호락한 기자들이였나요?? 뒤에서 누가 머라고 하라고 하는 먼가가????,0
user-nw2ry7sm5q,"나라를 수호하는 동시에 적군(사람)을 사살하는 즉, 사람을 죽이는데 있어서 전문적인 곳이 군대인데 자살로 위장하는건 일도 아니겠다...",0
today6061,참ㅅㅂ 뭐하러 욕정을 못참고 그짓하고 자살하냐 여자는 억울하고 분해서 자살하고 가해자는 처벌과 한짓이 있으니 자살하고 참 ㅅㅂ 것이다 덮으려 했던 놈들 죄다 죄를 내려라,0
user-tk6te1of3q,'그' 서울시장도 그렇고 자신이 잘못을 저지르고 죽어버리네 ㅋㅋ 현실로부터 도피인가? 죽어서도 지옥에 가던지 이승에서 떠돌던지 알아서 평생 고통받길 바람.,0
sobegang9336,파렴치한놈도 관리가 잘되었나 검사한다고 피해자는 얼마나 고통스러웠겠나 피해자의 고통은 안중에도 없는 것들이 가해자들에게는 인권 운운하며 관리가 잘되었나 관심이 많아도 너무많다 가해자인권만 중요하나 피해자 인권이 더중요하다,0
user-ip3lv1fq7i,안타깝지만 저 가해자에 대해 기소는 기각 된다 현행법이 그렇다,3
kssoft_official,죽더라도 죄값은 받고 죽는게 예의 아닌가 하는 생각이 든다...,3
user-zm6vv3cb7b,병딹들 피해자가 첨에 신고했을때 신속하게 가해자를 조사하고 판결하면 됐을일을 지들이 뭐라도 된냥 감싸주고 덮어주고 앞으로도 몇명은 더 죽어나갈것 같다. 공군은 일처리를 참 뭣같이하네.,0
sunlee8754,오히려 가해자는 참.. ㅉㅉ,0
