작성자,내용,추천수
user-jn1so9fp7u,판사님 저렇게 반성도 없는 전과20범에게 더 단단한 회초리를 들어야 할 때인 것 같습니다. 피해자에게 보복 예고도 모자라 억울하다고 항소를 하다니 이건 뭐 판사님이랑도 구형 맞짱 떠보자는 심보 아니겠습니까.,0
jokkossakmom,계속 항소하면 판결 날때까지는 미결수 신분이므로 상대적으로 교도소보다 환경이 더 좋은 구치소에 머물면서 노역도 안한다네요; 반성하나 없이 피해자분 눈에서 눈물 뽑으면서 감옥에서 꿀빨고 있다는거죠ㅡㅡ 정말 역겹네요,0
gkdyos,저는 대법원 믿습니다 국민들과 피해자를 외면하지 않을겁니다 대법원의 위엄을 보여주세요,7
user-fv6hs9ou2p,사형시킬것 아니면 무기징역이 답입니다 왜 묻지마폭행 외 이런범죄들이 자꾸 생기는지 모르는 국민들은 없을것 입니다,0
originalnangmyun7,사형 좀 때려라 제발 ㅜ 세금아깝다,9
user-np2sz9lo1l,20년 살다가 꼭 판사에게 보복하길 바랍니다!,0
jmpark6127,징역 다 살고 나오면 판결 소소하게 내려주신 판사님 집 앞에 두고 24시간 감시합시다,8
user-qv4nc3pf6v,일면식도 없는사람 패고 강간하고 전과 20범이 제정신 일까요 기분 나빠서 해꼬지 해다는데 기분 나빠다면 그자리서 해겠줘 따라와서 해다는거 계획적 범죄는 실행안해도 계획만 세워도 처벌이 가능해요 20년후 저 사람이 또 누구에게 피해를 할까바 문제줘 인생 전부가 감옥에서 산거 같네요 사회로부터 영구 경리를 부탁 합니다 이제 30살이라는 인생 드럽게 살아네요,1
jongwonlee7857,"형량과 상습범이란 사실도 중요하겠지만, 가장 중요한것은 재판중에도 범죄예고를 선언한 것이고, 출소 후 재범예방과 피해자의 안전을 어떻게 보장할 것인가이다.",0
i2oveu,이런 사람이 사회에 있어도 되겠습니까? 제발 피해자의 입장에서 법이 공평하고 명확헀으면 좋겠네요.. 싸이코패스 점수가 연쇄살인마와 같다니… 감옥 나오면 50대… 조두순이 범죄했던 나이보다 어림…,1
user-fx9ec1lm5x,이게 과연 혼자만의 일인가 판사는 50살된 저인간이 과연 반성할거 같냐 계속 범죄를 저지른 사람을 참안타깝고 생각이 과연 있시 판결한건가 의문이든다,13
user-kk1oc3xz2e,순수악 그 자체인 거 같다.. 모두 힘을 합쳐야 한다,0
user-pk3dp5yn2t,신상공개를 하시고 사회와의 격리가 영원히 유지가 되어야합니다,0
user-zx5qp2tb3c,"보복,복수하겠다는 저것을 대법에선 어찌 처리 할까? 평생 사회격리가 피해자를 위한 판결일텐데",0
user-cn1ew9ml1x,전과 3범 부터는 (강력범죄에 한하더라도) 강력처벌 하는 법안을 만들어라. 고의가 필요한 실수는 세 번 이상 반복되지 않는다.,0
user-cm3hv7yw9s,"2:22- 에구 눈물나네 힘내요 아가씨, 딸 같아서 맘이 너무 안좋아요. 판사들아 저 피해자 하소연을 들으면 먼가 가슴이 뭉클하면서 책임감이 들지 않냐?",0
littleprince1032,"사형제도가 절실히 필요한 이유. 쓰레기를 먹이고 입히고, 또 다른 범죄를 사주 내지 모의하는 짐승들에게 피같은 국민세금을 낭비해서는 안된다!",69
user-rq1fg6mn9n,‘나만’이라는 단어가 우리나라가 가해자에게 얼마나 좋은 나라인지 알게된다,0
TVBow,고등법원에서 솜방망이 형량 내린것을 대법원에서는 철회하고 강한 형량으로 처벌하길,2
ohhyeonyoun5405,"억울하고 너무하다.? 입장바꿔 생각해보고 구치소에서 반성이나 후회를 해야지 뭔.,? 피해자를 찿아.? 시간이 지나도 이말이 생각난다면 넌 엄청난 말못할 정신병자일것이다. 부디 가석방이없는 무기징역과 영원한 치료감호로 사회와 영구격리되기를 간절히 바랍니다. 대한민국 사법부는 형법을 개선하고 엄중 강화하시를 쫌 바랍니다.제발요.!",0
user-uf6fr8ss9e,법은 무르지않다는 사법부의 본때를한번보여주자!,7
user-ck2oz3qq8w,다시는 이런 말도안되는 비인륜적 성폭행과 무차별한 사건이 없도록 부디 사형으로 다스려주시길,0
user-ko8th4ww1v,30년이상 선고안되면 국민들이 가만히 두고볼거같음? 출소해봐라. 복수는 둘째치고 편히 살수나있을지.,197
sukskan,그동안 판사들이 봐줬는데 이번엔 제대로 판결당하니 억울한듯 역시 배려가 계속되니 권리인줄,0
user-fk1mp6ug5i,만약 대법원에서 형량이 감형 된다면 이 나라 법은 정말로 가해자를 위한 법을 만들고 있다는 강력한 증거라고 판단할 수 있다.,0
user-xs5pn8yu9r,재활용두안돼는....인간같지두 않은데..강경하게 최고처벌이내려지길.!!!!,0
user-sz8qh8cc7t,역시 전과18범은 아무나 할수가 없지,42
Mia-xv9ef,대법원에서 35년 나오면 진짜 대박일듯.,12
jinwoong645,정당방위 법도 개선됐으면 좋겠다. 보복운전폭행이나 강도한테도 가만히 맞아야된다는 현실이 얼마나 억울하고 어이없냐.,0
user-cl2up4bn3h,반성한다 하더라도 피해자의 상처는 씻어지지 않는다 피해자의 가정은 이미 평안이 깨어졌다 제발 판사들이여 반성한다할지라도 당신들의 감정대로 판단하지마라.,18
user-gu6iv5zz2e,반성의 기미가 없는자는 사회에 나오면 안됩니다. 당연히 감형없는 무기징역이 맞습니다,0
inlove1110,피해자님 울지 마시고 자신을 지키기위해 호신술이라도,1
iolalife8707,20년이 많다니 ..국민들은 적다고 생각하고있을텐데 60년이상 나와야 한다,0
user-sg8ts1tm1h,"이래서 고대 사회에 신체 일부를 절단하는 형벌이 있었던거지.. 범죄자분들의 귀한 시간 뺏지말고, 걍 한큐에 해결하고 빠르게 사회에 복귀하실 수 있게 이제라도 도와드리면 안될까요??",0
user-vx1ix7gz1u,제발..저런 인간탈쓴 악마는 사회에 풀지마....,0
