작성자,내용,추천수
user-ww3nw5iy4t,제발 재판부야. 모든 이가 지켜보고 있다. 검사가 구형한 35년도 적다고 봐지지만 그대로 확정해서 사회에서 제발 저런 쓰레기는 격리시켜라. 전과 18범인데 얼마나 형량이 그 동안 적었으면 아직도 범죄자 인간이 저렇게 젊냐.,0
user-jf6qk1hq7q,역시 사건은주목받아야 헐래벌떡,0
user-nz4qn6pv2y,저런 것들은 사형좀 시켜주세요.,0
chloecho81,가해자의 죄질이 너무 안 좋다. 무기징역도 아까운 짐승,131
user-vf5ur2lf7d,전과 15범 ㄷㄷ,0
user-lw6cl7gk4z,돌려차기 하나는 예술이내 어디도장나왔는지가 젤궁금하긴함,0
star2u360,사회와 영구격리해야합니다...,1
user-dg8kh2ml1e,당연히 성범죄도 염두해 두고 초등수사해야지 욕나온다 저런사건은 초반증거가 중요한데 초등 수사한 경찰 직위 보류해라 진짜,1
jangsdTV,사형으로갑시다.다시는 이런일이없어야합니다.눈물이납니다.,36
user-fr8uq1rq2d,일단 확실한건 우리 현우 러닝타임 6~7분 확인 ㅋㅋ,1
FactoryNo.592,제발 사회에 저런 미친 범죄자들이 돌아다니지 못하게 해주세요,0
garliconion7716,사형이 없어졌으면 저런 인간도아닌 짐슴ㅅㄲ들을 절대 가석방없는 무기징역 때려라 제발,0
user-cd9cc2gb4j,이 장면은 볼때마다 욕이 나오는 장면 같네요.... 저런넘은 재판도 필요 없이 잡았을때 팔다리를 잘랐어야 했는데...,104
