작성자,내용,추천수
qab0,판사들검사들 정신 똑바로 차려라 당신들 월급 다 그 피해자들 세금으로 받는거야 범죄자들이 세금은 잘 낼거 같아? 피해자에게 가야할 반성과 사과를 판사들이 받고 형 감면 해주는게 얼마나 웃긴 일이냐면 판검사가 열심히 일했는데 변호사가 승진하고 연금받는 꼴인거야 생각만해도 열받지? 그게 피해자 심정이야,2
astrotmk,미친... 반성문을 받아주는거 자체가 피해자를 또 죽이는 짓이다.,0
wroove8403,"앞으로 반성문 작성은 폐지해야겠습니다. 반성문은 형량 감형이나 선처에 악용될 뿐, 아무 유용한 의미가 없습니다.",1
user-ot9se4jt3k,제발 상고해서 파기환송으로 최소 징역30년에 성범죄 약물치료 까지 처벌되어야한다,1
user-oc2xk8vg1h,가해자가 너무 가련하다.선처를 재판부에 부탁드립니다.화학적 거세와 징역60년 이상으로 배려를 부탁한다.,0
user-tz7bb9wc9j,반성문 볼 시간에 피해자 정신적 상태나 물아봐야 하지 않나. 판사 자질이 의심스럽다.,1
user-gu5ns3ur1s,나라 꼬라지가 뻔뻔하지않으면 살아가기 힘든 세상이다....,2
user-ey8sl5is4p,18번이나 반성문을 썻고 19번째에 또 반성문을 쓴다는게 이미 그 반성문이란 그냥 형식적인 거다.. 그리고 피해자에겐 반성 1%도 없고 판사에게만 수십장의 반성문을 제출 한다는거 자체부터가 자신이 빠져 날갈 궁리만 생각하는 거지 진심에서 나오는 반성이라 볼 수 없다.. 내가 지금 저 피해자라면 가해자는 물론 반성문 따위로 감형을 내린 저 판사 놈을 죽어서도 용서 하지 못할거 같다,0
wjs1771,나이 30살이 반성문 제출했다고 감형 되는게 이게 나라가 맞아?? 세상에 어느나라가 범죄를 반성문으로 감형을 해주냐. 범죄가 무슨 숙제도 아니고.,0
user-zr9yb1xi8l,검사가 35년 구형했는데 판사들아 니들이 왜 감형해주냐?,2
user-ij3bd7vx7i,반성을 진짜 했는지 안했는지는 본인 외엔 알수가 없는데 도대체 무슨 근거로 범죄자가 반성을 했는지 안했는지를 판단할 수 있단 말인가 그리고 가벼운 경범죄라면 몰라도 중범죄를 반성따위로 감형을 해주는건 피해자에 대한 인권유린임,1
user-ug7bg7wp6g,18범이나 되는놈이 일말의 반성이나 하겠냐 폐기처분이 답이지만 실현 가능성은 없으니 그냥 영원히 격리하고 고통이나 평생 받으면서 고독사 했으면 좋겠다 아우 내 세금 아까워,0
user-kf2tb9zu1z,와...선처해달라는이유 빼박 피해자분한테 보복할라고 그러는거잖아ㅠㅠㅠ,0
user-mp1ei5hy2b,구호하기 좋은 곳으로 옮기기전에 돌려차지를 말아야지;;,1
user-fs4jd9do8z,전과18범이라는 타이틀이 갱생불가라는걸 반증하는 그 자체인데 도대체 얼마나 더 많은 피해자가 나와야 제대로된 처벌을 할까 사람이라도 죽어야하나? 아 사람죽어도 형량 별거없지 ㅋㅋ 무법지대가 따로없다~,0
user-gn5fw2us9b,범죄자들은 본인만 생각하고 본인만을 위해 계속적으로 머릴 굴릴것이다 저들의 사악한 꿍꿍이에 속지 말아야한다,0
user-ug6sd4dm7c,"실제 행동으로는 나가서 피해자 가만 안두겠다고 이름과 주소, 주민번호를 매일 외웠다든데, 저런 가식적인 반성문 제출하면 감형되는건가요? 반성문 감형 항목을 심각하게 다시 고려해야 하겠습니다. 그리고 반성은 피해자에게 해야지 왜 '판사님께' 합니까???",1
user-hb4bs2vg5z,반성문 제도 폐지 필요. 반성문은 법원에 제출하는 것이 아니라 피해자에게 보내고 피해자가 받아주는지 여부에 따라 감형을 해야하지 않나? 판사가 뭐라고 반성문 보고 감형을 결정하나?,0
user-dv9eo9od7j,"반성문을 왜 판사에게 제출하냐.. 피해자에게는 한마디도 안하면서,,,,",0
user-ug4ko4od1z,반성문 쓴다고 감형해주고 진짜 이해가 안 가네요 어린애들 장난도 아니고 한탄스럽습니다,0
user-bt2xh8ob7i,이런놈들도 진짜 악질인데 음주사망사고 내봐야 징역 5년도 안되는게 이해가안간다,0
user-he2yx8fr9m,판사들이 저런 반성문 같지도 않은 반성문에 무슨희열을 느끼나? 판사들이 변태같다는 느낌이 드네~ 상식적으로 생각을 못하늘가보네~~,1
user-ob4ql6dq7u,가해자는 유기징역이아닌 사형을 선고받아야한다,0
user-qj4sw7st1g,속지마라 또 누가 피해를 볼지 저런건 절대 사회에 나오면 안된다 다음엔 살인죄다 재판부야 정신차려라 20년도 짧다,0
user-ji2dn4eh2x,잘못을 뉘우치는데 봐줘야지 징역내려줘라,0
