작성자,내용,추천수
user-oy4ro1gb1w,저런놈은영윈히 못나오게 해야지대한민국 법재대로해라,1
jeanhigh3357,"살인자도 늘 변명거리가 있다... 다만, 경찰, 검사, 판사가 제대로 판단해야지...",0
user-tl8uh2bg2j,이쯤되면 진짜 한국법 공개좀 하자. 정말로 법이 그런가 판사가 문제인가 옛날에 판사가 지 빡쳤다고 판사 권한으로 괘씸죄 추가 하고 계속 항소 한다고 억울하게 누명 씌운 사람 무기징역급으로 매장 시킬려고 하던데.,0
user-yj7vi4bs1t,입만 열면 거짓말인데 뭐하려 더 들을까. 더이상 들어주지마세요,3
user-zc3yd3ty5s,저런 자 를 인간으로 인권을 보호해주는 나라란..... 그런대 술 때문이라고 하면 판사들이 처벌수위를 내련준것도 문제다. 과거부터 술때문에 기억이 없다 라고 하면 처벌수위가 내려가는걸 알고 있기때문에 술 핑계를 댄다.... 이럴거면 술 생산.수입 금지를 해라 또 핑계 지겹다. 왜 핑계를 하냐? 그러면 판사가 처벌을 약하게 해준다는걸 전 국민이 알고 있기때문이다. 그리고 법정에서 생방송이든지 녹화방송이든지 해라. 모자이크 하지마라 판사도 모자이크 하지말고. 모자이크 할이유가 없자나.? 저런 자를 인간 취급 해주는 자들을 보고싶다. 자신들의 가족이. 딸과 손녀가 저렇게 되어도 범죄자를 인가취급 해주는지 보고싶다. 악인전( 자신의가족이 개죽음 당해도 그런 소리가 나오냐?) 보고싶다...,1
user-pw4zn8hs6s,"역시 살처분이 답이다. 저 정도면 살아있을 가치도 없고, 그냥 살아 숨쉬는 것 자체가 죄악임",0
user-be3of3ol9f,걍 판새를 AI로 교체하자 검찰이 20년 구형했는데 가해자가 진심으로 반성하고 있다고 8년이나 깎아줬다며? 가해자가 진심으로 반성하는지 아닌지 AI가 더 잘 판단할듯,4
user-uz5wc9hx7b,죽일려고했네 짐승아 사람이라면 어떻게 저런짓을하냐,0
user-sf9qm5wb8l,저자는 평생 지속적으로 범죄를 행할자이다. 반드시 종신형이라야.,0
Ukhan62,"이 인간정도야 당연히 아니어도.. 남한테 피해 끼칠만큼 다 끼치고도 지멋대로 생각하면서 책임회피하는 인간한테 제대로 데인적있는데, 그냥 뿌리부터가 꼬인 뇌라서 뭐 어떻게 할수가없음. 애초에 연을 안만드는 수밖에 없었어.",0
user-sr5iz6te9j,이게 우리나라 법 현실 돈 있었 변호사 잘 사면 죄인도 법죄자도 아닌 사람 피해 입고 돈 적게있음 피해 당해도 법죄자가 되는 우리 나라,0
user-uu7uz5ks4b,그런데 이놈은 왜 신상공개를 안하는거요? 출소후 보복도 얘기했고 다른 여자들에게도 똑같은 범죄를 일으킬 소지가 다분한데.,15
JC-ed8mq,"감방에 쳐넣고 아침, 점심, 저녁, 일 3회 돌려차기로 쳐맞고 밟히는 그런 형량이 있었으면 딱 좋겠네",1
